model_label,display_name,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean_max,Deep Sets mean+max,23456,22,1021,35.1962145660584,43,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,23,1022,504.56089355697776,600,0,0,0,1,stay_best
deep_sets_mean_max,Deep Sets mean+max,23456,24,1023,498.2636122320833,600,0,0,0,1,stay_best
deep_sets_mean_max,Deep Sets mean+max,23456,25,1024,22.5875777757833,41,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,26,1025,231.6436613513573,289,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,27,1026,19.049086577540667,28,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,28,1027,21.987185977826908,34,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,29,1028,24.105435945237186,37,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,30,1029,12.589735898507296,27,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,31,1030,30.51048287662278,45,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,32,1031,502.5063957154238,600,0,0,0,1,stay_best
deep_sets_mean_max,Deep Sets mean+max,23456,33,1032,27.500065804135264,47,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,34,1033,239.74936778544395,301,1,0,1,0,stay_best
deep_sets_mean_max,Deep Sets mean+max,23456,35,1034,20.482902514792155,35,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,36,1035,42.69784583900948,53,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,37,1036,22.634579846625854,33,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,38,1037,23.825740703752604,40,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,39,1038,21.312437800345617,33,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,40,1039,23.786776193702156,42,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,41,1040,118.11942855487732,144,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,42,1041,41.11894528588813,49,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,43,1042,40.89027768070945,50,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,44,1043,36.998708975771756,46,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,45,1044,41.91334431526955,56,1,0,1,0,stay_best
deep_sets_mean_max,Deep Sets mean+max,23456,46,1045,503.19926406151745,600,0,0,0,1,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,47,1046,45.92349450081098,59,1,0,1,0,overtake_blocked
deep_sets_mean_max,Deep Sets mean+max,23456,48,1047,35.33389551738601,42,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,49,1048,38.69633848566868,46,1,0,1,0,overtake_easy
deep_sets_mean_max,Deep Sets mean+max,23456,50,1049,503.81256741185865,600,0,0,0,1,overtake_blocked
self_attention,Self-attention,12345,1,1000,21.63840133398722,35,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,2,1001,24.106053037769733,29,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,3,1002,19.3806319046268,34,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,4,1003,39.377192402372266,55,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,5,1004,189.39892367776162,215,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,6,1005,112.65990676438811,135,1,0,1,0,stay_best
self_attention,Self-attention,12345,7,1006,16.176244550692548,28,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,8,1007,21.56913991861503,32,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,9,1008,17.575801561119107,33,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,10,1009,63.44806793217325,87,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,11,1010,29.909774684452522,46,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,12,1011,20.15437283736095,30,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,13,1012,17.555501039238393,32,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,14,1013,242.52634470320288,275,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,15,1014,25.227120369842464,42,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,16,1015,17.21690573709309,31,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,17,1016,16.013891996665663,30,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,18,1017,19.963137026991742,29,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,19,1018,117.77898213081511,134,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,20,1019,18.878478482394154,34,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,21,1020,68.0314011140529,88,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,22,1021,30.93836182866687,35,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,23,1022,343.1048019553564,375,1,0,1,0,stay_best
self_attention,Self-attention,12345,24,1023,136.30840136434063,164,1,0,1,0,stay_best
self_attention,Self-attention,12345,25,1024,18.5458244010819,34,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,26,1025,22.149130524441325,30,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,27,1026,12.751560793752493,25,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,28,1027,15.96496294122684,29,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,29,1028,17.901237480168543,32,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,30,1029,12.305334605378633,25,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,31,1030,20.89606236039855,36,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,32,1031,77.17952864794516,110,1,0,1,0,stay_best
self_attention,Self-attention,12345,33,1032,22.83038895107744,38,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,34,1033,138.58780469511007,165,1,0,1,0,stay_best
self_attention,Self-attention,12345,35,1034,14.915392297280224,29,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,36,1035,55.63803613231545,76,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,37,1036,15.664637848639854,29,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,38,1037,18.56212560597393,33,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,39,1038,15.613563271656187,29,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,40,1039,19.606735989128413,35,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,41,1040,24.914780782163195,35,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,42,1041,27.743159266820626,36,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,43,1042,28.684298597172237,33,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,44,1043,181.28952939280876,209,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,45,1044,209.42705527011546,234,1,0,1,0,stay_best
self_attention,Self-attention,12345,46,1045,49.26761038772206,68,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,47,1046,20.45753039626071,32,1,0,1,0,overtake_blocked
self_attention,Self-attention,12345,48,1047,163.8460072231763,190,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,49,1048,153.26307940881787,181,1,0,1,0,overtake_easy
self_attention,Self-attention,12345,50,1049,30.469536340925465,43,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,1,1000,33.94508936512206,49,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,2,1001,28.488264392799348,34,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,3,1002,20.636588440178,39,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,4,1003,40.74228535904397,61,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,5,1004,463.98677060200725,558,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,6,1005,363.8381629460232,433,1,0,1,0,stay_best
self_attention,Self-attention,23456,7,1006,15.142668001118091,31,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,8,1007,76.91576960674495,96,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,9,1008,19.52492044707123,40,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,10,1009,236.30505639475996,283,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,11,1010,45.49600396843889,65,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,12,1011,26.680933011637855,34,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,13,1012,29.03293840321943,43,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,14,1013,197.01946820977722,250,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,15,1014,30.17157618818205,55,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,16,1015,18.111587921821965,35,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,17,1016,16.935102515068593,34,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,18,1017,47.429373463829045,58,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,19,1018,513.6239306233272,600,0,0,0,1,overtake_easy
self_attention,Self-attention,23456,20,1019,20.88789186945793,41,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,21,1020,459.52572949569793,549,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,22,1021,50.55776483072544,75,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,23,1022,320.03484356657896,388,1,0,1,0,stay_best
self_attention,Self-attention,23456,24,1023,507.46891665727964,600,0,0,0,1,stay_best
self_attention,Self-attention,23456,25,1024,20.527258717455293,41,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,26,1025,251.7362988949762,287,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,27,1026,13.37176687526109,28,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,28,1027,16.89564379326615,33,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,29,1028,18.8083653167026,36,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,30,1029,12.626762985281093,27,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,31,1030,22.86598650875065,43,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,32,1031,208.51108995377857,259,1,0,1,0,stay_best
self_attention,Self-attention,23456,33,1032,25.234127379308514,46,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,34,1033,184.79757133035207,238,1,0,1,0,stay_best
self_attention,Self-attention,23456,35,1034,16.217367105085902,34,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,36,1035,509.65147367936737,600,0,0,0,1,overtake_easy
self_attention,Self-attention,23456,37,1036,16.221295396948907,32,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,38,1037,20.189276094201606,39,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,39,1038,16.52391984791209,33,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,40,1039,21.57862823399602,42,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,41,1040,152.15568480365462,192,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,42,1041,257.84598098848176,318,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,43,1042,521.9325010514227,600,0,0,0,1,overtake_easy
self_attention,Self-attention,23456,44,1043,507.25844956834936,600,0,0,0,1,overtake_easy
self_attention,Self-attention,23456,45,1044,507.8219705130286,600,0,0,0,1,stay_best
self_attention,Self-attention,23456,46,1045,263.4358487434669,329,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,47,1046,41.77332508747046,55,1,0,1,0,overtake_blocked
self_attention,Self-attention,23456,48,1047,507.05467561581503,600,0,0,0,1,overtake_easy
self_attention,Self-attention,23456,49,1048,152.42419492127212,185,1,0,1,0,overtake_easy
self_attention,Self-attention,23456,50,1049,69.43013987426092,85,1,0,1,0,overtake_blocked
