threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
0.0005,25,1024,19.908702048916567,37,True,0.0003731189667509957,0.0009208322735503316,10,0.2702702702702703
0.0005,26,1025,32.08092318368382,50,True,0.0003411306396083091,0.0009276617784053087,12,0.24
0.0005,27,1026,13.442310443782173,26,True,0.00028525316226408066,0.001020680065266788,2,0.07692307692307693
0.0005,28,1027,16.97207337998491,31,True,0.00036604704103909523,0.0010019862093031406,7,0.22580645161290322
0.0005,29,1028,18.85726322241835,34,True,0.00042984797137786006,0.001061430317349732,12,0.35294117647058826
0.0005,30,1029,12.968700040036044,26,True,0.0003102101882877133,0.0008754389709793031,6,0.23076923076923078
0.0005,31,1030,22.245225706430986,39,True,0.0003361655259281039,0.0008930433541536331,11,0.28205128205128205
0.0005,32,1031,61.779389410188,85,True,0.00038145725047797894,0.0019696212839335203,23,0.27058823529411763
0.0005,33,1032,24.223455023654417,41,True,0.0004333394148178319,0.0013209610478952527,13,0.3170731707317073
0.0005,34,1033,85.90242154702064,101,True,0.0003462469324377068,0.001189905684441328,17,0.16831683168316833
0.0005,35,1034,15.941167971518764,31,True,0.0003165999338718041,0.0010453321738168597,4,0.12903225806451613
0.0005,36,1035,157.28980429842443,181,True,0.0003991022806417905,0.0017322032945230603,53,0.292817679558011
0.0005,37,1036,16.3144463441204,30,True,0.0003351528589215983,0.000903644016943872,6,0.2
0.0005,38,1037,19.93010495898981,36,True,0.0003889216676624427,0.001086751464754343,10,0.2777777777777778
0.0005,39,1038,16.616919269447823,31,True,0.00028444713497001136,0.0006147016538307071,6,0.1935483870967742
0.0005,40,1039,20.62636024557132,37,True,0.0003382295046223491,0.0014312691055238247,4,0.10810810810810811
0.0005,41,1040,50.95310118913966,64,True,0.0003187788078662379,0.001065499265678227,9,0.140625
0.0005,42,1041,254.9345052130723,276,True,0.000368487966822969,0.0018943949835374951,57,0.20652173913043478
0.0005,43,1042,169.09247492016306,200,True,0.00037034696759292274,0.002889232011511922,46,0.23
0.0005,44,1043,107.6766113113018,124,True,0.0003678980738773281,0.0013196282088756561,36,0.2903225806451613
0.0005,45,1044,174.37076136498038,199,True,0.0004095753676583215,0.0015810702461749315,67,0.33668341708542715
0.0005,46,1045,70.69712571437722,97,True,0.0004988565190418289,0.0019947648979723454,39,0.4020618556701031
0.0005,47,1046,24.624855759828407,37,True,0.000337591003945154,0.0014891094760969281,9,0.24324324324324326
0.0005,48,1047,178.31542940796902,203,True,0.00037785860203360516,0.0015173216816037893,49,0.2413793103448276
0.0005,49,1048,143.89395921187054,172,True,0.0003482965406620615,0.0016832378460094333,34,0.19767441860465115
0.0005,50,1049,39.98503440954948,54,True,0.00039209512828232684,0.0013047540560364723,15,0.2777777777777778
0.001,1,1000,24.014632661820116,38,True,0.00043363932921860587,0.0011487837182357907,1,0.02631578947368421
0.001,2,1001,136.12382499350298,170,True,0.0003543204191801659,0.0013928606640547514,4,0.023529411764705882
0.001,3,1002,20.04675502352761,35,True,0.00030606325843629225,0.0007958744536153972,0,0.0
0.001,4,1003,36.87049789487176,54,True,0.0003729113887958293,0.0016985601978376508,4,0.07407407407407407
0.001,5,1004,188.87854686109202,212,True,0.0003848782044032013,0.0011444652918726206,4,0.018867924528301886
0.001,6,1005,106.19443684201501,129,True,0.00038056450682424204,0.0011990119237452745,7,0.05426356589147287
0.001,7,1006,19.20532920641172,29,True,0.00028734222284803197,0.0007362144533544779,0,0.0
0.001,8,1007,33.92340585058201,50,True,0.00037951639943685224,0.001329749240539968,4,0.08
0.001,9,1008,18.59658235931758,35,True,0.0003513611297031665,0.0010641177650541067,1,0.02857142857142857
0.001,10,1009,74.84379562588666,103,True,0.0003501997179784349,0.0010310291545465589,1,0.009708737864077669
0.001,11,1010,33.67897729810704,50,True,0.0003395481598272454,0.001344727585092187,1,0.02
0.001,12,1011,25.387929216603215,35,True,0.00043236160854576156,0.0013898320030421019,4,0.11428571428571428
0.001,13,1012,19.38298614665305,34,True,0.0003874542427879265,0.0010012651327997446,1,0.029411764705882353
0.001,14,1013,111.87087320305491,135,True,0.000338120605313937,0.0011696433648467064,3,0.022222222222222223
0.001,15,1014,27.078893634811717,46,True,0.0004259031181746927,0.0018429578049108386,1,0.021739130434782608
0.001,16,1015,17.890837308647477,32,True,0.0003275659335031378,0.0009229241404682398,0,0.0
0.001,17,1016,16.69104166631666,31,True,0.0004043435279938069,0.0009760786197148263,0,0.0
0.001,18,1017,23.46483919125086,33,True,0.0003254660941544871,0.0010148256551474333,1,0.030303030303030304
0.001,19,1018,150.6589074544656,184,True,0.00035908530569288456,0.0013537313789129257,4,0.021739130434782608
0.001,20,1019,19.917780315871042,36,True,0.0003298626820651407,0.0010123931569978595,1,0.027777777777777776
0.001,21,1020,88.62988224509748,111,True,0.00046167005263038217,0.0015611040871590376,6,0.05405405405405406
0.001,22,1021,287.0708233514634,319,True,0.00038800461205663905,0.00184482685290277,11,0.034482758620689655
0.001,23,1022,65.90828386911913,81,True,0.00041741795400782766,0.0014951197663322091,4,0.04938271604938271
0.001,24,1023,82.03884341284143,95,True,0.0004022200248647622,0.001467584865167737,2,0.021052631578947368
0.001,25,1024,19.579307450840798,36,True,0.00043564397492446005,0.0014966180315241218,3,0.08333333333333333
0.001,26,1025,30.41203507582913,47,True,0.0003981993386139251,0.0013744866009801626,3,0.06382978723404255
0.001,27,1026,13.855758804023935,26,True,0.00033590550964828045,0.000977381132543087,0,0.0
0.001,28,1027,17.004179526239408,31,True,0.0003271524381547821,0.0011619743891060352,2,0.06451612903225806
0.001,29,1028,18.570795144191244,33,True,0.00036987478506489424,0.000806548458058387,0,0.0
0.001,30,1029,12.649228236062141,25,True,0.0003346143552334979,0.0011168094351887703,1,0.04
0.001,31,1030,21.940848755762293,38,True,0.00041809831250965975,0.001378004439175129,2,0.05263157894736842
0.001,32,1031,149.8735606419619,195,True,0.0003429657551001023,0.0017650122754275799,5,0.02564102564102564
0.001,33,1032,24.261464556178613,41,True,0.0003885748048959635,0.001280939788557589,3,0.07317073170731707
0.001,34,1033,172.05450179859253,208,True,0.00041590389209362073,0.0015636743046343327,9,0.04326923076923077
0.001,35,1034,15.963339000878783,31,True,0.00035814762069945105,0.001288612256757915,1,0.03225806451612903
0.001,36,1035,128.6572698756822,151,True,0.00035107786524596595,0.0016272509237751365,3,0.019867549668874173
0.001,37,1036,16.349616189295052,30,True,0.0002891147536502103,0.0012634162558242679,1,0.03333333333333333
0.001,38,1037,19.595305068456053,35,True,0.00048198054864769804,0.0016964392270892859,4,0.11428571428571428
0.001,39,1038,16.29703352870782,30,True,0.0003264213167616011,0.0011364176170900464,1,0.03333333333333333
0.001,40,1039,20.63828667077832,37,True,0.00043054188075542253,0.0014732407871633768,2,0.05405405405405406
0.001,41,1040,47.47574365994841,60,True,0.0003660862117612851,0.001045586308464408,1,0.016666666666666666
0.001,42,1041,112.44618800960927,125,True,0.0003464762909134151,0.001358003937639296,4,0.032
0.001,43,1042,194.209403498771,235,True,0.000369972032189872,0.00147958192974329,8,0.03404255319148936
0.001,44,1043,166.32515117651099,193,True,0.00037922455398301013,0.0017776944441720843,5,0.025906735751295335
0.001,45,1044,113.14373669999343,126,True,0.00036192740934359516,0.001322557800449431,4,0.031746031746031744
0.001,46,1045,91.75778234548412,108,True,0.00043788946602405676,0.0019010729156434536,11,0.10185185185185185
0.001,47,1046,23.746603872483274,36,True,0.00040598435137124197,0.0010634013451635838,1,0.027777777777777776
0.001,48,1047,128.90292945040895,141,True,0.00035979543272397606,0.001177052385173738,2,0.014184397163120567
0.001,49,1048,135.6555362458886,161,True,0.0004051660018026184,0.0018514884868636727,9,0.055900621118012424
0.001,50,1049,51.57462504484225,69,True,0.0003515907543339341,0.001324689481407404,3,0.043478260869565216
0.0015,1,1000,23.942275857537943,38,True,0.00038216371745205066,0.0011253391858190298,0,0.0
0.0015,2,1001,134.99197867187348,169,True,0.00037385205448155304,0.001479082158766687,0,0.0
0.0015,3,1002,20.04675502352761,35,True,0.0003376268829535028,0.0007216940866783261,0,0.0
0.0015,4,1003,36.90245776066678,54,True,0.00038873968744020977,0.0011011922033503652,0,0.0
0.0015,5,1004,188.79669180239324,212,True,0.0003670653315292032,0.0017864658730104566,1,0.0047169811320754715
0.0015,6,1005,104.75137618966127,127,True,0.00038305255030557985,0.001647031051106751,1,0.007874015748031496
0.0015,7,1006,19.20532920641172,29,True,0.0003674023818316998,0.0008301426423713565,0,0.0
0.0015,8,1007,36.560436102681535,54,True,0.0003441667853015436,0.001202150247991085,0,0.0
0.0015,9,1008,18.604387138974825,35,True,0.0003072807453073827,0.001063755713403225,0,0.0
0.0015,10,1009,74.79548137021865,103,True,0.0004091607649649976,0.0012747033033519983,0,0.0
0.0015,11,1010,33.25796502882375,49,True,0.0003829927430773268,0.0009676264016889036,0,0.0
0.0015,12,1011,26.317190933938218,35,True,0.0003609915868894729,0.0009089406812563539,0,0.0
0.0015,13,1012,19.336081258322736,34,True,0.00031980229601579006,0.0007771168020553887,0,0.0
0.0015,14,1013,112.16353843947176,135,True,0.0003964155803125188,0.0013735124375671148,0,0.0
0.0015,15,1014,26.71243239691639,45,True,0.0003567438086772907,0.0011779868509620428,0,0.0
0.0015,16,1015,17.890837308647477,32,True,0.00040346093123844184,0.001366318087093532,0,0.0
0.0015,17,1016,16.682681515093297,31,True,0.00043741501365495366,0.0016270041232928634,1,0.03225806451612903
0.0015,18,1017,22.71918928560064,32,True,0.0003935008847975041,0.0010572845349088311,0,0.0
0.0015,19,1018,100.43525202958092,117,True,0.00034595325438499264,0.0014152408111840487,0,0.0
0.0015,20,1019,19.92571612216512,36,True,0.00040344565281379293,0.0008809310966171324,0,0.0
0.0015,21,1020,85.87016999092809,108,True,0.0004063469030294679,0.0012335320934653282,0,0.0
0.0015,22,1021,94.40407036539405,109,True,0.00039400940449672606,0.0016991421580314636,2,0.01834862385321101
0.0015,23,1022,126.34910320260326,133,True,0.00044439838048380525,0.0019354145042598248,2,0.015037593984962405
0.0015,24,1023,79.00682131108287,90,True,0.0003723722697031917,0.001637697103433311,1,0.011111111111111112
0.0015,25,1024,19.60128197247147,36,True,0.000382189389761657,0.0012038800632581115,0,0.0
0.0015,26,1025,30.24010924490704,47,True,0.0003359939261652935,0.0013609277084469795,0,0.0
0.0015,27,1026,13.855758804023935,26,True,0.0004213173977824716,0.0013675120426341891,0,0.0
0.0015,28,1027,17.02037967176235,31,True,0.00031199461743873996,0.0011564026353880763,0,0.0
0.0015,29,1028,18.570795144191244,33,True,0.00037042037685310015,0.0007615426438860595,0,0.0
0.0015,30,1029,12.654936793164294,25,True,0.0003980950824916363,0.0008097946993075311,0,0.0
0.0015,31,1030,21.945602778062906,38,True,0.0004099011579647164,0.0015006737085059285,1,0.02631578947368421
0.0015,32,1031,163.4916590741728,212,True,0.000372396699576883,0.0023861995432525873,2,0.009433962264150943
0.0015,33,1032,24.27441706466671,41,True,0.0004081571909099272,0.001011294312775135,0,0.0
0.0015,34,1033,157.60337265088808,191,True,0.0003420237518251541,0.0011824476532638073,0,0.0
0.0015,35,1034,15.969723397002355,31,True,0.00039140859582637916,0.001173189259134233,0,0.0
0.0015,36,1035,128.32028539062526,151,True,0.0003786969180823117,0.00183114071842283,1,0.006622516556291391
0.0015,37,1036,16.35553281213628,30,True,0.00028243106656494397,0.0006839617271907628,0,0.0
0.0015,38,1037,19.606330964143456,35,True,0.00041729395187368415,0.0016315827379003167,1,0.02857142857142857
0.0015,39,1038,16.30003255632059,30,True,0.00037762213639022473,0.0009621685603633523,0,0.0
0.0015,40,1039,20.653067325929122,37,True,0.00031418807201269964,0.0011422372190281749,0,0.0
0.0015,41,1040,47.2734957823326,60,True,0.00043468457427782897,0.0016660559922456741,1,0.016666666666666666
0.0015,42,1041,110.16721012799233,123,True,0.0003654718675534241,0.0013300650753080845,0,0.0
0.0015,43,1042,188.48171864295912,235,True,0.0003657521020729891,0.0014901335816830397,0,0.0
0.0015,44,1043,95.58365473766156,109,True,0.00038636956335079577,0.0014277056325227022,0,0.0
0.0015,45,1044,112.43257375837942,125,True,0.0003169016867032042,0.0009096398134715855,0,0.0
0.0015,46,1045,90.38541354912373,106,True,0.0003634926945109465,0.001129564712755382,0,0.0
0.0015,47,1046,23.191247849603688,35,True,0.0003290900166445811,0.0007946033147163689,0,0.0
0.0015,48,1047,126.57775499313276,137,True,0.0003332925367351353,0.001158536528237164,0,0.0
0.0015,49,1048,133.17323683029724,152,True,0.00042592414968411455,0.0018082796595990658,2,0.013157894736842105
0.0015,50,1049,49.80668586556723,67,True,0.00041619533462903407,0.0012695830082520843,0,0.0
0.002,1,1000,23.942275857537943,38,True,0.00033501119335261665,0.0010207627201452851,0,0.0
0.002,2,1001,134.99197867187348,169,True,0.0003570573101101406,0.0012994087301194668,0,0.0
0.002,3,1002,20.04675502352761,35,True,0.0003583104280551197,0.0014505418948829174,0,0.0
0.002,4,1003,36.90245776066678,54,True,0.00034084100702279504,0.0010250905761495233,0,0.0
0.002,5,1004,188.7963773541818,212,True,0.0003598513298738736,0.0014976861421018839,0,0.0
0.002,6,1005,104.62920097873727,127,True,0.00035324537171031197,0.0010654367506504059,0,0.0
0.002,7,1006,19.20532920641172,29,True,0.00029041909052968296,0.0010059707565233111,0,0.0
0.002,8,1007,36.560436102681535,54,True,0.00032065496472771175,0.0008901638211682439,0,0.0
0.002,9,1008,18.604387138974825,35,True,0.0003537977743690135,0.001570889726281166,0,0.0
0.002,10,1009,74.79548137021865,103,True,0.0003579929142538232,0.001184356166049838,0,0.0
0.002,11,1010,33.25796502882375,49,True,0.0003615006619523284,0.0013194599887356162,0,0.0
0.002,12,1011,26.317190933938218,35,True,0.0003771644177114857,0.0014547626487910748,0,0.0
0.002,13,1012,19.336081258322736,34,True,0.00034693293812725805,0.0006108625675551593,0,0.0
0.002,14,1013,112.16353843947176,135,True,0.0004077581981416895,0.001870914245955646,0,0.0
0.002,15,1014,26.71243239691639,45,True,0.0003513957152285406,0.0013597911456599832,0,0.0
0.002,16,1015,17.890837308647477,32,True,0.0003005489869565281,0.0009480876033194363,0,0.0
0.002,17,1016,16.69104166631666,31,True,0.0002798944778694403,0.0008624925394542515,0,0.0
0.002,18,1017,22.71918928560064,32,True,0.0003333813893959814,0.0009686594130471349,0,0.0
0.002,19,1018,100.43525202958092,117,True,0.0004083176822432428,0.001722955727018416,0,0.0
0.002,20,1019,19.92571612216512,36,True,0.00030569633867748454,0.000846375769469887,0,0.0
0.002,21,1020,86.72556743158451,109,True,0.00039755254187217996,0.0030179168097674847,2,0.01834862385321101
0.002,22,1021,105.69796234012888,122,True,0.0003710549460608535,0.0014347888063639402,0,0.0
0.002,23,1022,126.36818497326976,133,True,0.00043214295161798287,0.001768757007084787,0,0.0
0.002,24,1023,79.00578315553177,90,True,0.00042545068133929614,0.0019110854482278228,0,0.0
0.002,25,1024,19.60128197247147,36,True,0.00035139536743776663,0.0013457579771056771,0,0.0
0.002,26,1025,30.24010924490704,47,True,0.000478518050976105,0.001739528845064342,0,0.0
0.002,27,1026,13.855758804023935,26,True,0.00042460786132253887,0.0012956444406881928,0,0.0
0.002,28,1027,17.02037967176235,31,True,0.000342275610408603,0.0011457407381385565,0,0.0
0.002,29,1028,18.570795144191244,33,True,0.0004005942388506479,0.0016357253771275282,0,0.0
0.002,30,1029,12.654936793164294,25,True,0.00045439856199664064,0.0016023864736780524,0,0.0
0.002,31,1030,21.947525149986937,38,True,0.00040980146442100366,0.001209125155583024,0,0.0
0.002,32,1031,164.64254430282213,214,True,0.0004000472933775854,0.0022598362993448973,1,0.004672897196261682
0.002,33,1032,24.27441706466671,41,True,0.00035761896798226745,0.0010456412564963102,0,0.0
0.002,34,1033,157.60337265088808,191,True,0.00035726855567809826,0.0011724939104169607,0,0.0
0.002,35,1034,15.969723397002355,31,True,0.0004215349935029442,0.001591702806763351,0,0.0
0.002,36,1035,127.60398943040543,150,True,0.000390239847098807,0.0014383565867319703,0,0.0
0.002,37,1036,16.35553281213628,30,True,0.00039712780050346435,0.0010420583421364427,0,0.0
0.002,38,1037,19.61502716507269,35,True,0.0004007435669856412,0.001101248781196773,0,0.0
0.002,39,1038,16.30003255632059,30,True,0.0003996393334091408,0.0012469834182411432,0,0.0
0.002,40,1039,20.653067325929122,37,True,0.0003223198530306675,0.001600417890585959,0,0.0
0.002,41,1040,47.30581647246804,60,True,0.00036374776271562345,0.001102456939406693,0,0.0
0.002,42,1041,110.16721012799233,123,True,0.00038347423892483355,0.001360488822683692,0,0.0
0.002,43,1042,188.48171864295912,235,True,0.000391594119421225,0.0015659818891435862,0,0.0
0.002,44,1043,95.58365473766156,109,True,0.00036746060559881205,0.0015090878587216139,0,0.0
0.002,45,1044,112.43257375837942,125,True,0.00041033929238619746,0.0018747930880635977,0,0.0
0.002,46,1045,90.38541354912373,106,True,0.00041588579806192737,0.0013489291304722428,0,0.0
0.002,47,1046,23.191247849603688,35,True,0.00031325477185808787,0.000841293134726584,0,0.0
0.002,48,1047,123.19024350385467,135,True,0.000379704880697318,0.0021058358252048492,1,0.007407407407407408
0.002,49,1048,133.08250385745873,152,True,0.00037109785652271395,0.0011031937319785357,0,0.0
0.002,50,1049,49.80668586556723,67,True,0.00034758106022621433,0.000955905590672046,0,0.0
