threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
0.0005,26,1025,54.153585233589894,67,True,0.0003661789183996604,0.001269904663786292,17,0.2537313432835821
0.0005,27,1026,11.45659334949095,21,True,0.0003098871325381056,0.0006962261977605522,2,0.09523809523809523
0.0005,28,1027,14.453351980787739,25,True,0.00038434053130913525,0.0010961841326206923,7,0.28
0.0005,29,1028,16.334149692618038,28,True,0.00050841378937808,0.0012218756601214409,12,0.42857142857142855
0.0005,30,1029,10.70652078580065,20,True,0.00022597523529839237,0.0004500225477386266,0,0.0
0.0005,31,1030,19.25396240802171,32,True,0.00040725246722672637,0.0013636746443808079,11,0.34375
0.0005,32,1031,74.8926176986743,97,True,0.0003959761568919405,0.0021605168003588915,24,0.24742268041237114
0.0005,33,1032,22.19128731158929,36,True,0.000421403709474867,0.0012929114745929837,11,0.3055555555555556
0.0005,34,1033,23.922629372977003,36,True,0.0004640136232612551,0.0011727196397259831,14,0.3888888888888889
0.0005,35,1034,13.529013416970209,25,True,0.0004657220913213678,0.001614887616597116,9,0.36
0.0005,36,1035,130.82508960987204,146,True,0.0004288277059957132,0.0013508404372259974,48,0.3287671232876712
0.0005,37,1036,14.24389894911042,25,True,0.0002879727819527034,0.0007815505377948284,5,0.2
0.0005,38,1037,16.91795847441169,29,True,0.0004829577988732189,0.0011422032257542014,12,0.41379310344827586
0.0005,39,1038,13.66684493545126,24,True,0.00029293583111211774,0.000821047811768949,3,0.125
0.0005,40,1039,169.49277312446924,192,True,0.00043762539753799956,0.0018406937597319484,70,0.3645833333333333
0.0005,41,1040,72.06687268885855,88,True,0.00032783593521592343,0.0009740064269863069,18,0.20454545454545456
0.0005,42,1041,79.23871443068678,102,True,0.0003876329212075421,0.0014612110098823905,28,0.27450980392156865
0.0005,43,1042,89.78909705918277,115,True,0.00045350997287365,0.0026681674644351006,38,0.33043478260869563
0.0005,44,1043,85.86548689690558,112,True,0.00036964522535397137,0.0011101745767518878,29,0.25892857142857145
0.0005,45,1044,42.98378470720216,61,True,0.00045500297877521515,0.0013277532998472452,24,0.39344262295081966
0.0005,46,1045,46.98093144194542,71,True,0.00041914874635706284,0.001403031637892127,23,0.323943661971831
0.0005,47,1046,30.008865186668412,45,True,0.00037401734088133605,0.0014289552345871925,10,0.2222222222222222
0.0005,48,1047,99.4794577944932,115,True,0.0003785105758731294,0.0016081442590802908,28,0.24347826086956523
0.0005,49,1048,75.02109486994478,95,True,0.00036924649231016366,0.001392087433487177,19,0.2
0.0005,50,1049,490.2519366420669,525,False,0.0004774701428946823,0.004464092664420605,185,0.3523809523809524
0.001,1,1000,101.64777294608156,124,True,0.00042470683189505155,0.0019993216264992952,7,0.056451612903225805
0.001,2,1001,120.67472993631722,164,True,0.000386458143122759,0.0013306154869496822,3,0.018292682926829267
0.001,3,1002,17.34956477447473,29,True,0.0003297172857103227,0.0012411447241902351,1,0.034482758620689655
0.001,4,1003,51.33311332923382,74,True,0.00040288701087332366,0.0016480438644066453,2,0.02702702702702703
0.001,5,1004,105.07572199741921,118,True,0.00042698037411309227,0.0014115150552242994,7,0.059322033898305086
0.001,6,1005,78.41528998094002,84,True,0.00045595643704083547,0.001863284851424396,7,0.08333333333333333
0.001,7,1006,21.30275520471826,30,True,0.0005083171447040514,0.0016694492660462856,2,0.06666666666666667
0.001,8,1007,18.79592060242247,32,True,0.0002824125411962086,0.0006692481692880392,0,0.0
0.001,9,1008,15.144488772092986,27,True,0.0003760119725484401,0.0009010335779748857,0,0.0
0.001,10,1009,71.09135207551336,90,True,0.00039956020745093054,0.0015683689853176475,5,0.05555555555555555
0.001,11,1010,157.4653075335696,169,True,0.00034759817080313586,0.0017822091467678547,1,0.005917159763313609
0.001,12,1011,131.61266287974578,147,True,0.0003996587157064136,0.0012965422356501222,5,0.034013605442176874
0.001,13,1012,149.80344755770227,181,True,0.0003767973839056954,0.001270070904865861,7,0.03867403314917127
0.001,14,1013,67.73997302810761,94,True,0.00037407592350412395,0.0010914704762399197,4,0.0425531914893617
0.001,15,1014,21.61106187807591,35,True,0.00034557500351054064,0.0010938833002001047,1,0.02857142857142857
0.001,16,1015,17.870036714339342,27,True,0.00041313029955576723,0.0011491484474390745,2,0.07407407407407407
0.001,17,1016,14.754155627928304,26,True,0.00037195865843386855,0.001357058878056705,2,0.07692307692307693
0.001,18,1017,19.66403468269908,32,True,0.00039809277018321154,0.0010482438374310732,2,0.0625
0.001,19,1018,126.59612792019853,138,True,0.0003852050748178769,0.0013963899109512568,3,0.021739130434782608
0.001,20,1019,16.273755777452635,28,True,0.00043212106356804725,0.0010961927473545074,1,0.03571428571428571
0.001,21,1020,63.22923529073777,75,True,0.0004009813328836268,0.0016221138648688793,6,0.08
0.001,22,1021,194.2166433268133,210,True,0.0003856365202496125,0.001252548536285758,5,0.023809523809523808
0.001,23,1022,56.40747547462798,67,True,0.00042185022056088854,0.0011573235969990492,3,0.04477611940298507
0.001,24,1023,95.30094029865954,120,True,0.00033047618281519436,0.0011237763101235032,2,0.016666666666666666
0.001,25,1024,16.609925912435166,29,True,0.0004491683106732972,0.0009439333807677031,0,0.0
0.001,26,1025,51.935240175574556,65,True,0.00041120633804194557,0.001233249669894576,4,0.06153846153846154
0.001,27,1026,11.448762591317578,21,True,0.00044106238177240204,0.0010747978230938315,1,0.047619047619047616
0.001,28,1027,14.502506626002932,25,True,0.00043446737981867045,0.0019678447861224413,1,0.04
0.001,29,1028,15.948871302336556,27,True,0.0004840422343814107,0.001410238677635789,4,0.14814814814814814
0.001,30,1029,10.70652078580065,20,True,0.00034314899348828474,0.0006778963725082576,0,0.0
0.001,31,1030,18.876093978185384,31,True,0.00031969246640895313,0.0009387519094161689,0,0.0
0.001,32,1031,71.6013635881537,92,True,0.00044994810229542526,0.001622344832867384,6,0.06521739130434782
0.001,33,1032,21.80239261112653,35,True,0.0003612675474349609,0.0009666932746767998,0,0.0
0.001,34,1033,21.598714675233094,36,True,0.00034819966569759545,0.0010526019614189863,1,0.027777777777777776
0.001,35,1034,13.593820159175825,25,True,0.00035857846683938987,0.0009279852965846658,0,0.0
0.001,36,1035,117.5995969667592,131,True,0.0004216555007171323,0.0014465904096141458,5,0.03816793893129771
0.001,37,1036,14.264289301515904,25,True,0.0004217856159812072,0.002011347096413374,2,0.08
0.001,38,1037,16.99914007629953,29,True,0.0005013382055792669,0.0015436570392921567,2,0.06896551724137931
0.001,39,1038,13.671304482226455,24,True,0.00036269801633655635,0.000808086188044399,0,0.0
0.001,40,1039,29.326963047509537,36,True,0.0005359071282226876,0.001889948733150959,5,0.1388888888888889
0.001,41,1040,65.99831716061347,81,True,0.00033010320121208263,0.0014061980182304978,2,0.024691358024691357
0.001,42,1041,73.1986685994396,97,True,0.000358278191081049,0.001263064332306385,4,0.041237113402061855
0.001,43,1042,81.10854079594226,105,True,0.0004908872823372283,0.001740533858537674,7,0.06666666666666667
0.001,44,1043,80.37415012785291,105,True,0.00039672688324658554,0.0022265200968831778,4,0.0380952380952381
0.001,45,1044,39.42132630947001,57,True,0.00038303181849697835,0.0013141046511009336,1,0.017543859649122806
0.001,46,1045,46.20582397017192,68,True,0.0004230599556381896,0.0012969401432201266,3,0.04411764705882353
0.001,47,1046,28.9993604144808,44,True,0.0003473708258173825,0.0009284307598136365,0,0.0
0.001,48,1047,203.2468164150623,238,True,0.0003677541725542638,0.0012327891308814287,3,0.012605042016806723
0.001,49,1048,71.3328705009819,91,True,0.00039640559501364535,0.0014168878551572561,2,0.02197802197802198
0.001,50,1049,112.8361795735234,134,True,0.00040461143257811843,0.0014030738966539502,10,0.07462686567164178
0.0015,1,1000,182.9687900890295,220,True,0.0004511104280854025,0.002226252807304263,2,0.00909090909090909
0.0015,2,1001,120.7545613800572,164,True,0.0003727895677523675,0.0014082841807976365,0,0.0
0.0015,3,1002,17.359444468927297,29,True,0.0003112785871680585,0.0012067368952557445,0,0.0
0.0015,4,1003,51.34918666548932,74,True,0.00037683310170364537,0.0016852692933753133,1,0.013513513513513514
0.0015,5,1004,101.98850332842044,115,True,0.0004636606296907817,0.0015409438638016582,1,0.008695652173913044
0.0015,6,1005,76.57267759343084,82,True,0.0004735214480738583,0.002142125042155385,3,0.036585365853658534
0.0015,7,1006,20.425720387226775,29,True,0.0003913266090390168,0.0010875671869143844,0,0.0
0.0015,8,1007,18.79592060242247,32,True,0.00036470146562805894,0.0012480743462219834,0,0.0
0.0015,9,1008,15.144488772092986,27,True,0.0003566631968607436,0.001173942582681775,0,0.0
0.0015,10,1009,71.052286083439,89,True,0.00038471977943240593,0.0014070573961362243,0,0.0
0.0015,11,1010,150.50982995076097,164,True,0.0003803740514796096,0.002042384585365653,2,0.012195121951219513
0.0015,12,1011,129.4262329676953,141,True,0.00034829927189100173,0.0016415640711784363,1,0.0070921985815602835
0.0015,13,1012,149.16069357040666,180,True,0.0003805632444709772,0.0017295766156166792,1,0.005555555555555556
0.0015,14,1013,66.72658084666355,93,True,0.00039829364471589415,0.0013452996499836445,0,0.0
0.0015,15,1014,21.620934007284866,35,True,0.0003740700718481094,0.0013053665170446038,0,0.0
0.0015,16,1015,17.88972762839243,27,True,0.0004923620287660958,0.0010386237408965826,0,0.0
0.0015,17,1016,14.761516564967199,26,True,0.0003558618164578757,0.0008398080244660378,0,0.0
0.0015,18,1017,19.074855978121857,31,True,0.00035384671490089293,0.0014385320246219635,0,0.0
0.0015,19,1018,126.62615934438094,138,True,0.0004298830723609422,0.0019296196987852454,2,0.014492753623188406
0.0015,20,1019,16.280239301234626,28,True,0.0003096564990171048,0.0011628029169514775,0,0.0
0.0015,21,1020,91.75291566692997,115,True,0.0004382348460595771,0.001666449592448771,1,0.008695652173913044
0.0015,22,1021,193.18519608566197,209,True,0.00038024075547147304,0.0018591014668345451,1,0.004784688995215311
0.0015,23,1022,56.53043440467558,67,True,0.00048645982955783997,0.001482469611801207,0,0.0
0.0015,24,1023,94.53049875552512,119,True,0.0003883386806813812,0.0011775435414165258,0,0.0
0.0015,25,1024,16.609925912435166,29,True,0.0004280704946221045,0.0014064651913940907,0,0.0
0.0015,26,1025,51.41214750870705,64,True,0.00039548742120132374,0.0013598543591797352,0,0.0
0.0015,27,1026,11.458584391665005,21,True,0.0003531458214205313,0.0009627891122363508,0,0.0
0.0015,28,1027,14.509274328715804,25,True,0.0004592644769581966,0.0013850530376657844,0,0.0
0.0015,29,1028,15.971287909219292,27,True,0.00044951143502624255,0.001129699288867414,0,0.0
0.0015,30,1029,10.70652078580065,20,True,0.00043038372750743293,0.0011917433002963662,0,0.0
0.0015,31,1030,18.876093978185384,31,True,0.0004057150697682969,0.0012272909516468644,0,0.0
0.0015,32,1031,70.78663090591864,91,True,0.00039707069443685906,0.0011593803064897656,0,0.0
0.0015,33,1032,21.80239261112653,35,True,0.0003687032967328767,0.0010309217032045126,0,0.0
0.0015,34,1033,21.127085276467053,35,True,0.0004577424351217425,0.001462709391489625,0,0.0
0.0015,35,1034,13.593820159175825,25,True,0.00047773107187822463,0.0014613807434216142,0,0.0
0.0015,36,1035,117.93712144065748,132,True,0.00038927590487742924,0.001392024103552103,0,0.0
0.0015,37,1036,14.278134832263651,25,True,0.00038785626005847005,0.00106881745159626,0,0.0
0.0015,38,1037,17.016455534075757,29,True,0.000427028487169521,0.0013738477136939764,0,0.0
0.0015,39,1038,13.671304482226455,24,True,0.00031646163915866055,0.0008223378099501133,0,0.0
0.0015,40,1039,27.528781983015925,34,True,0.0004763874873306657,0.001990596065297723,1,0.029411764705882353
0.0015,41,1040,65.20943572139284,80,True,0.00036309628669641827,0.0011358025949448347,0,0.0
0.0015,42,1041,73.08080064240029,95,True,0.00037779282819859586,0.0013091567670926452,0,0.0
0.0015,43,1042,79.78285368264697,104,True,0.0004367697140423843,0.0023932107724249363,1,0.009615384615384616
0.0015,44,1043,80.15001518790255,105,True,0.00041143895082530524,0.0014700182946398854,0,0.0
0.0015,45,1044,39.360607668467885,57,True,0.0004399068181412172,0.0014069069875404239,0,0.0
0.0015,46,1045,46.37884599813764,68,True,0.00034673542736259955,0.0009832496289163828,0,0.0
0.0015,47,1046,28.9993604144808,44,True,0.0004049462525224292,0.0011900588870048523,0,0.0
0.0015,48,1047,203.07065925956368,238,True,0.00039603763410113284,0.0017539848340675235,1,0.004201680672268907
0.0015,49,1048,70.6563977660985,90,True,0.000369420979263345,0.0013160767266526818,0,0.0
0.0015,50,1049,164.22949788296452,191,True,0.0003869187318089391,0.0014642467722296715,0,0.0
0.002,1,1000,136.19944789839636,170,True,0.00041390599358505023,0.0016901501221582294,0,0.0
0.002,2,1001,120.7545613800572,164,True,0.00041085839520414215,0.001323746982961893,0,0.0
0.002,3,1002,17.359444468927297,29,True,0.00038395208038905523,0.0010780049487948418,0,0.0
0.002,4,1003,51.353411728462376,74,True,0.00040457037741017867,0.0017201537266373634,0,0.0
0.002,5,1004,101.97116261453918,115,True,0.000418213703327954,0.0016312405932694674,0,0.0
0.002,6,1005,75.72175401981342,81,True,0.0004559427519285955,0.0017145731253549457,0,0.0
0.002,7,1006,20.425720387226775,29,True,0.00034905854233235504,0.000892681535333395,0,0.0
0.002,8,1007,18.79592060242247,32,True,0.0003910808945875033,0.0012391762575134635,0,0.0
0.002,9,1008,15.144488772092986,27,True,0.0004549247802330043,0.0012905481271445751,0,0.0
0.002,10,1009,71.052286083439,89,True,0.0003406034974830802,0.0015118394512683153,0,0.0
0.002,11,1010,152.68526572496916,164,True,0.0003744739952907832,0.0020636902190744877,1,0.006097560975609756
0.002,12,1011,129.57056114858548,141,True,0.00037699261410518943,0.0019326360197737813,0,0.0
0.002,13,1012,149.16245275294315,180,True,0.0003704302831364556,0.0017791405552998185,0,0.0
0.002,14,1013,66.72658084666355,93,True,0.0003886010369266539,0.0012890705838799477,0,0.0
0.002,15,1014,21.620934007284866,35,True,0.000366571982989886,0.0011804014211520553,0,0.0
0.002,16,1015,17.88972762839243,27,True,0.0004530513661275445,0.0019011363619938493,0,0.0
0.002,17,1016,14.761516564967199,26,True,0.00036715738616084517,0.0010090775322169065,0,0.0
0.002,18,1017,19.074855978121857,31,True,0.00034894753808921745,0.0008953063515946269,0,0.0
0.002,19,1018,126.09940196338276,137,True,0.0004080893922149778,0.0015533075202256441,0,0.0
0.002,20,1019,16.280239301234626,28,True,0.00031060205700279245,0.0006877175183035433,0,0.0
0.002,21,1020,91.54640235387937,115,True,0.0004501009047564129,0.002454703440889716,1,0.008695652173913044
0.002,22,1021,193.63275506004217,209,True,0.00042510322450152455,0.0016076341271400452,0,0.0
0.002,23,1022,56.53043440467558,67,True,0.0004345866411394629,0.001603801385499537,0,0.0
0.002,24,1023,94.53049875552512,119,True,0.00033018963589130494,0.0013290735660120845,0,0.0
0.002,25,1024,16.609925912435166,29,True,0.0004460132032394979,0.0009994425345212221,0,0.0
0.002,26,1025,51.41214750870705,64,True,0.00035056719292470007,0.0010395735735073686,0,0.0
0.002,27,1026,11.458584391665005,21,True,0.00038954775802613726,0.001380925183184445,0,0.0
0.002,28,1027,14.509274328715804,25,True,0.00042036771366838366,0.0011338950134813786,0,0.0
0.002,29,1028,15.971287909219292,27,True,0.00047397367382439335,0.0017759957117959857,0,0.0
0.002,30,1029,10.70652078580065,20,True,0.00029007159246248194,0.0006116663571447134,0,0.0
0.002,31,1030,18.876093978185384,31,True,0.0003695798349649375,0.001088536693714559,0,0.0
0.002,32,1031,70.78663090591864,91,True,0.00042089728100648614,0.00124847749248147,0,0.0
0.002,33,1032,21.80239261112653,35,True,0.0004935934520160247,0.0013241951819509268,0,0.0
0.002,34,1033,21.127085276467053,35,True,0.0004497881937173328,0.0012097840663045645,0,0.0
0.002,35,1034,13.593820159175825,25,True,0.00043271534945233726,0.0016234040958806872,0,0.0
0.002,36,1035,117.93712144065748,132,True,0.0004073455289251411,0.001453609555028379,0,0.0
0.002,37,1036,14.278134832263651,25,True,0.0003212714700202923,0.0008659261511638761,0,0.0
0.002,38,1037,17.016455534075757,29,True,0.0004681584421256236,0.0015069417422637343,0,0.0
0.002,39,1038,13.671304482226455,24,True,0.00043522149204970145,0.0012435895623639226,0,0.0
0.002,40,1039,27.532111731495654,34,True,0.00038202904419021625,0.0012664936948567629,0,0.0
0.002,41,1040,65.20943572139284,80,True,0.0003805234792707779,0.0015953283291310072,0,0.0
0.002,42,1041,73.08080064240029,95,True,0.0003636675732291463,0.0013768497155979276,0,0.0
0.002,43,1042,79.02290252056959,103,True,0.0004439708411124247,0.0013750361977145076,0,0.0
0.002,44,1043,80.15001518790255,105,True,0.0004187637269275174,0.0015106805367395282,0,0.0
0.002,45,1044,39.360607668467885,57,True,0.0003653554377754182,0.0014044636627659202,0,0.0
0.002,46,1045,46.37884599813764,68,True,0.0004317305754953208,0.0017771732527762651,0,0.0
0.002,47,1046,28.9993604144808,44,True,0.0004484233346705547,0.0013416383881121874,0,0.0
0.002,48,1047,202.88062539217248,238,True,0.0003822406404292489,0.0011991728097200394,0,0.0
0.002,49,1048,70.6563977660985,90,True,0.00039804544895661014,0.0019019328756257892,0,0.0
0.002,50,1049,164.22949788296452,191,True,0.0003899151674719864,0.0016639094101265073,0,0.0
